Date       Time        Year        Longitude Latitude  swh_20hz_ku  swh_20hz_c swh_2
2011-09-23 16:53:26.60 2011.7279 27.336203 58.788303    0.105       -0.015   9999.000
2011-09-23 16:53:26.65 2011.7279 27.340071 58.786610    0.107       -0.015   9999.000
2011-09-23 16:53:26.70 2011.7279 27.343941 58.784912    0.035       -0.026   9999.000
2011-09-23 16:53:26.75 2011.7279 27.347809 58.783215    0.067       -0.026   9999.000
2011-09-23 16:53:26.81 2011.7279 27.351675 58.781517    0.078       -0.026   9999.000
2011-09-23 16:53:26.86 2011.7279 27.355543 58.779823    0.000        0.598   9999.000
2011-09-23 16:53:26.91 2011.7279 27.359409 58.778126    0.017       -0.026   9999.000
2011-09-23 16:53:26.96 2011.7279 27.363277 58.776428    0.006       -0.026   9999.000
2011-09-23 16:53:27.01 2011.7279 27.367144 58.774731    0.000        0.281   9999.000
2011-09-23 16:53:27.06 2011.7279 27.371010 58.773033    0.159        0.360   9999.000
2011-09-23 16:53:27.11 2011.7279 27.374874 58.771339    0.000        0.138   9999.000
2011-09-23 16:53:27.16 2011.7279 27.378740 58.769638    0.119       -0.026   9999.000
2011-09-23 16:53:27.21 2011.7279 27.382605 58.767944    0.000        0.218   9999.000
2011-09-23 16:53:27.26 2011.7279 27.386469 58.766243    0.059        0.343   9999.000
2011-09-23 16:53:27.32 2011.7279 27.390333 58.764545    0.079       -0.026   9999.000
2011-09-23 16:53:27.37 2011.7279 27.394197 58.762848    0.062        1.161   9999.000
2011-09-23 16:53:27.42 2011.7279 27.398060 58.761150    0.000        0.184   9999.000
2011-09-23 16:53:27.47 2011.7279 27.401922 58.759453    0.000        0.024   9999.000
2011-09-23 16:53:27.52 2011.7279 27.405785 58.757755    0.085        0.067   9999.000
2011-09-23 16:53:27.57 2011.7279 27.409647 58.756058    0.000        0.372   9999.000
2011-09-23 16:53:27.62 2011.7279 27.413507 58.754356    0.113        0.112   9999.000
2011-09-23 16:53:27.67 2011.7279 27.417370 58.752659    0.000       -0.026   9999.000
2011-09-23 16:53:27.72 2011.7279 27.421230 58.750961    0.031       -0.016   9999.000
2011-09-23 16:53:27.77 2011.7279 27.425091 58.749260   -0.001        0.095   9999.000
2011-09-23 16:53:27.83 2011.7279 27.428951 58.747562   -0.001       -0.016   9999.000
2011-09-23 16:53:27.88 2011.7279 27.432810 58.745861   -0.001       -0.016   9999.000
2011-09-23 16:53:27.93 2011.7279 27.436668 58.744164    0.091       -0.016   9999.000
2011-09-23 16:53:27.98 2011.7279 27.440529 58.742466    0.023       -0.016   9999.000
2011-09-23 16:53:28.03 2011.7279 27.444386 58.740765   -0.001       -0.016   9999.000
2011-09-23 16:53:28.08 2011.7279 27.448244 58.739063   -0.001       -0.016   9999.000
2011-09-23 16:53:28.13 2011.7279 27.452103 58.737366    0.183        0.007   9999.000
2011-09-23 16:53:28.18 2011.7279 27.455959 58.735664    0.122        0.071   9999.000
2011-09-23 16:53:28.23 2011.7279 27.459816 58.733963    0.049       -0.016   9999.000
2011-09-23 16:53:28.28 2011.7279 27.463673 58.732265    0.016       -0.016   9999.000
2011-09-23 16:53:28.33 2011.7279 27.467527 58.730564    0.049       -0.016   9999.000
2011-09-23 16:53:28.39 2011.7279 27.471384 58.728863   -0.001        0.219   9999.000
2011-09-23 16:53:28.44 2011.7279 27.475239 58.727165    0.075        0.168   9999.000
2011-09-23 16:53:28.49 2011.7279 27.479094 58.725464   -0.001        0.336   9999.000
2011-09-23 16:53:28.54 2011.7279 27.482948 58.723763    0.109        0.082   9999.000
2011-09-23 16:53:28.59 2011.7279 27.486801 58.722061    0.094       -0.016   9999.000
2011-09-23 16:53:28.64 2011.7279 27.490656 58.720360    0.034       -0.016   9999.000
2011-09-23 16:53:28.69 2011.7279 27.494509 58.718658    0.086        0.135   9999.000
2011-09-23 16:53:28.74 2011.7279 27.498362 58.716957    0.052        0.416   9999.000
2011-09-23 16:53:28.79 2011.7279 27.502214 58.715256    0.048       -0.009   9999.000
2011-09-23 16:53:28.84 2011.7279 27.506065 58.713554    0.033        0.204   9999.000
2011-09-23 16:53:28.90 2011.7279 27.509918 58.711853    0.062       -0.019   9999.000
2011-09-23 16:53:28.95 2011.7279 27.513769 58.710152    0.000       -0.019   9999.000
2011-09-23 16:53:29.00 2011.7279 27.517620 58.708447    0.000       -0.019   9999.000
2011-09-23 16:53:29.05 2011.7279 27.521469 58.706745    0.190        0.224   9999.000
2011-09-23 16:53:29.10 2011.7279 27.525320 58.705044    0.088        0.021   9999.000
2011-09-23 16:53:29.15 2011.7279 27.529169 58.703339    0.056       -0.019   9999.000
2011-09-23 16:53:29.20 2011.7279 27.533018 58.701637    0.062       -0.019   9999.000
2011-09-23 16:53:29.25 2011.7279 27.536867 58.699936    0.000        0.073   9999.000
2011-09-23 16:53:29.30 2011.7279 27.540716 58.698231    0.000        0.033   9999.000
2011-09-23 16:53:29.35 2011.7279 27.544563 58.696529    0.000       -0.019   9999.000
2011-09-23 16:53:29.41 2011.7279 27.548412 58.694824    0.000        0.020   9999.000
2011-09-23 16:53:29.46 2011.7279 27.552259 58.693123    0.042        0.419   9999.000
2011-09-23 16:53:29.51 2011.7279 27.556107 58.691422    0.093        0.104   9999.000
2011-09-23 16:53:29.56 2011.7279 27.559954 58.689716    0.033       -0.019   9999.000
2011-09-23 16:53:29.61 2011.7279 27.563799 58.688011    0.000       -0.019   9999.000
2011-09-23 16:53:29.66 2011.7279 27.567644 58.686310    0.000        0.053   9999.000
2011-09-23 16:53:29.71 2011.7279 27.571489 58.684605    0.000        0.119   9999.000
2011-09-23 16:53:29.76 2011.7279 27.575335 58.682899    0.097        0.174   9999.000
2011-09-23 16:53:29.81 2011.7279 27.579180 58.681198   -0.001        0.153   9999.000
2011-09-23 16:53:29.86 2011.7279 27.583023 58.679493   -0.001        0.100   9999.000
2011-09-23 16:53:29.92 2011.7279 27.586866 58.677788    0.042       -0.016   9999.000
2011-09-23 16:53:29.97 2011.7279 27.590710 58.676083    0.130        0.125   9999.000
2011-09-23 16:53:30.02 2011.7279 27.594553 58.674381    0.117        0.041   9999.000
2011-09-23 16:53:30.07 2011.7279 27.598396 58.672676    0.083       -0.016   9999.000
2011-09-23 16:53:30.12 2011.7279 27.602238 58.670971    0.184        0.037   9999.000
2011-09-23 16:53:30.17 2011.7279 27.606079 58.669266    0.065        0.009   9999.000
2011-09-23 16:53:30.22 2011.7279 27.609921 58.667561    0.152       -0.016   9999.000
2011-09-23 16:53:30.27 2011.7279 27.613762 58.665855   -0.001        0.034   9999.000
2011-09-23 16:53:30.32 2011.7279 27.617601 58.664150    0.041        0.060   9999.000
2011-09-23 16:53:30.37 2011.7279 27.621443 58.662445   -0.001        0.065   9999.000
2011-09-23 16:53:30.42 2011.7279 27.625282 58.660736    0.192        0.163   9999.000
2011-09-23 16:53:30.48 2011.7279 27.629122 58.659035    0.279        0.096   9999.000
2011-09-23 16:53:30.53 2011.7279 27.632959 58.657326   -0.001        0.338   9999.000
2011-09-23 16:53:30.58 2011.7279 27.636799 58.655621    0.202       -0.016   9999.000
2011-09-23 16:53:30.63 2011.7279 27.640636 58.653915    0.022       -0.016   9999.000
2011-09-23 16:53:30.68 2011.7279 27.644474 58.652206   -0.001       -0.016   9999.000
2011-09-23 16:53:30.73 2011.7279 27.648312 58.650501   -0.001        0.033   9999.000
2011-09-23 16:53:30.78 2011.7279 27.652149 58.648796   -0.003       -0.016   9999.000
2011-09-23 16:53:30.83 2011.7279 27.655987 58.647087    0.123       -0.016   9999.000
2011-09-23 16:53:30.88 2011.7279 27.659822 58.645382   -0.003        0.166   9999.000
2011-09-23 16:53:30.93 2011.7279 27.663658 58.643677    0.145        0.121   9999.000
2011-09-23 16:53:30.99 2011.7279 27.667494 58.641968    0.150        0.168   9999.000
2011-09-23 16:53:31.04 2011.7279 27.671328 58.640259    0.125        0.078   9999.000
2011-09-23 16:53:31.09 2011.7279 27.675163 58.638554    0.082        0.206   9999.000
2011-09-23 16:53:31.14 2011.7279 27.678997 58.636845    0.102       -0.016   9999.000
2011-09-23 16:53:31.19 2011.7279 27.682831 58.635139    0.038       -0.016   9999.000
2011-09-23 16:53:31.24 2011.7279 27.686665 58.633430   -0.003       -0.016   9999.000
2011-09-23 16:53:31.29 2011.7279 27.690496 58.631721    0.032       -0.016   9999.000
2011-09-23 16:53:31.34 2011.7279 27.694330 58.630016    0.072       -0.016   9999.000
2011-09-23 16:53:31.39 2011.7279 27.698162 58.628307    0.035        0.040   9999.000
2011-09-23 16:53:31.44 2011.7279 27.701994 58.626598    0.227        0.065   9999.000
2011-09-23 16:53:31.50 2011.7279 27.705826 58.624889    0.037        0.072   9999.000
2011-09-23 16:53:31.55 2011.7279 27.709656 58.623180   -0.003        0.109   9999.000
2011-09-23 16:53:31.60 2011.7279 27.713488 58.621471    0.156        0.122   9999.000
2011-09-23 16:53:31.65 2011.7279 27.717318 58.619762    0.105        0.070   9999.000
2011-09-23 16:53:31.70 2011.7279 27.721148 58.618053    0.107       -0.016   9999.000
2011-09-23 16:53:31.75 2011.7279 27.724977 58.616344    0.075       -0.016   9999.000
2011-09-23 16:53:31.80 2011.7279 27.728806 58.614635 9999.000     9999.000   9999.000
2011-09-23 16:53:31.85 2011.7279 27.732634 58.612926 9999.000     9999.000   9999.000
2011-09-23 16:53:31.90 2011.7279 27.736464 58.611217 9999.000     9999.000   9999.000
2011-09-23 16:53:31.95 2011.7279 27.740292 58.609509 9999.000     9999.000   9999.000
2011-09-23 16:53:32.01 2011.7279 27.744118 58.607800 9999.000     9999.000   9999.000
2011-09-23 16:53:32.06 2011.7279 27.747946 58.606091 9999.000     9999.000   9999.000
2011-09-23 16:53:32.11 2011.7279 27.751772 58.604382 9999.000     9999.000   9999.000
2011-09-23 16:53:32.16 2011.7279 27.755598 58.602669 9999.000     9999.000   9999.000
2011-09-23 16:53:32.21 2011.7279 27.759424 58.600960 9999.000     9999.000   9999.000
2011-09-23 16:53:32.26 2011.7279 27.763250 58.599251 9999.000     9999.000   9999.000
2011-09-23 16:53:32.31 2011.7279 27.767075 58.597538 9999.000     9999.000   9999.000
2011-09-23 16:53:32.36 2011.7279 27.770901 58.595829 9999.000     9999.000   9999.000
2011-09-23 16:53:32.41 2011.7279 27.774723 58.594116 9999.000     9999.000   9999.000
