Date       Time        Year        Longitude Latitude  swh_20hz_ku  swh_20hz_c swh_2
2011-08-24 22:57:53.96 2011.6465 27.500103 58.707909    0.000     9999.000   9999.000
2011-08-24 22:57:54.01 2011.6465 27.503952 58.706207 9999.000     9999.000   9999.000
2011-08-24 22:57:54.07 2011.6465 27.507803 58.704506    0.066     9999.000   9999.000
2011-08-24 22:57:54.12 2011.6465 27.511652 58.702805    0.000        2.197   9999.000
2011-08-24 22:57:54.17 2011.6465 27.515501 58.701103    0.089        2.007   9999.000
2011-08-24 22:57:54.22 2011.6465 27.519350 58.699398    0.000        2.482   9999.000
2011-08-24 22:57:54.27 2011.6465 27.523199 58.697697    0.000        2.743   9999.000
2011-08-24 22:57:54.32 2011.6465 27.527046 58.695995    0.000        2.929   9999.000
2011-08-24 22:57:54.37 2011.6465 27.530893 58.694290    0.000        0.699   9999.000
2011-08-24 22:57:54.42 2011.6465 27.534740 58.692589    0.127        2.242   9999.000
2011-08-24 22:57:54.47 2011.6465 27.538588 58.690887    0.000        0.078   9999.000
2011-08-24 22:57:54.52 2011.6465 27.542435 58.689182    0.000        2.856   9999.000
2011-08-24 22:57:54.58 2011.6465 27.546280 58.687481    0.000        0.240   9999.000
2011-08-24 22:57:54.63 2011.6465 27.550125 58.685780    0.000        0.169   9999.000
2011-08-24 22:57:54.68 2011.6465 27.553970 58.684074    0.000        0.104   9999.000
2011-08-24 22:57:54.73 2011.6465 27.557816 58.682369    0.000        1.591   9999.000
2011-08-24 22:57:54.78 2011.6465 27.561661 58.680668    0.000        0.676   9999.000
2011-08-24 22:57:54.83 2011.6465 27.565504 58.678963    0.000       -0.027   9999.000
2011-08-24 22:57:54.88 2011.6465 27.569347 58.677261    0.000        3.069   9999.000
2011-08-24 22:57:54.93 2011.6465 27.573191 58.675556    0.000        0.349   9999.000
2011-08-24 22:57:54.98 2011.6465 27.577034 58.673851    0.000       -0.027   9999.000
2011-08-24 22:57:55.03 2011.6465 27.580875 58.672146    0.000        0.198   9999.000
2011-08-24 22:57:55.09 2011.6465 27.584719 58.670444    0.000       -0.027   9999.000
2011-08-24 22:57:55.14 2011.6465 27.588560 58.668739    0.000        2.364   9999.000
2011-08-24 22:57:55.19 2011.6465 27.592402 58.667034    0.077     9999.000   9999.000
2011-08-24 22:57:55.24 2011.6465 27.596241 58.665329    0.053        2.319   9999.000
2011-08-24 22:57:55.29 2011.6465 27.600082 58.663624    0.000       -0.027   9999.000
2011-08-24 22:57:55.34 2011.6465 27.603924 58.661919 9999.000     9999.000   9999.000
2011-08-24 22:57:55.39 2011.6465 27.607761 58.660213 9999.000     9999.000   9999.000
2011-08-24 22:57:55.44 2011.6465 27.611603 58.658508 9999.000     9999.000   9999.000
2011-08-24 22:57:55.49 2011.6465 27.615440 58.656803 9999.000     9999.000   9999.000
2011-08-24 22:57:55.54 2011.6465 27.619280 58.655098 9999.000     9999.000   9999.000
2011-08-24 22:57:55.60 2011.6465 27.623117 58.653393 9999.000     9999.000   9999.000
2011-08-24 22:57:55.65 2011.6465 27.626955 58.651688 9999.000     9999.000   9999.000
2011-08-24 22:57:55.70 2011.6465 27.630793 58.649982 9999.000     9999.000   9999.000
2011-08-24 22:57:55.75 2011.6465 27.634628 58.648273 9999.000     9999.000   9999.000
2011-08-24 22:57:55.80 2011.6465 27.638466 58.646568 9999.000     9999.000   9999.000
2011-08-24 22:57:55.85 2011.6465 27.642302 58.644863 9999.000     9999.000   9999.000
2011-08-24 22:57:55.90 2011.6465 27.646137 58.643154 9999.000     9999.000   9999.000
2011-08-24 22:57:55.95 2011.6465 27.649973 58.641449 9999.000     9999.000   9999.000
2011-08-24 22:57:56.00 2011.6465 27.653809 58.639744 9999.000     9999.000   9999.000
2011-08-24 22:57:56.05 2011.6465 27.657642 58.638035 9999.000     9999.000   9999.000
2011-08-24 22:57:56.11 2011.6465 27.661476 58.636330 9999.000     9999.000   9999.000
2011-08-24 22:57:56.16 2011.6465 27.665310 58.634621 9999.000     9999.000   9999.000
2011-08-24 22:57:56.21 2011.6465 27.669144 58.632915 9999.000     9999.000   9999.000
2011-08-24 22:57:56.26 2011.6465 27.672977 58.631207 9999.000     9999.000   9999.000
2011-08-24 22:57:56.31 2011.6465 27.676809 58.629501 9999.000     9999.000   9999.000
2011-08-24 22:57:56.36 2011.6465 27.680641 58.627792 9999.000     9999.000   9999.000
2011-08-24 22:57:56.41 2011.6465 27.684473 58.626083 9999.000     9999.000   9999.000
2011-08-24 22:57:56.46 2011.6465 27.688303 58.624378 9999.000     9999.000   9999.000
2011-08-24 22:57:56.51 2011.6465 27.692135 58.622669    1.393        0.773   9999.000
2011-08-24 22:57:56.56 2011.6465 27.695967 58.620960    1.008        0.670   9999.000
2011-08-24 22:57:56.61 2011.6465 27.699797 58.619251    1.190        1.195   9999.000
2011-08-24 22:57:56.67 2011.6465 27.703627 58.617546    1.079        1.085   9999.000
2011-08-24 22:57:56.72 2011.6465 27.707455 58.615837    1.122        0.990   9999.000
2011-08-24 22:57:56.77 2011.6465 27.711285 58.614128    1.313        0.651   9999.000
2011-08-24 22:57:56.82 2011.6465 27.715113 58.612419    1.301        1.059   9999.000
2011-08-24 22:57:56.87 2011.6465 27.718941 58.610710    1.203        0.822   9999.000
2011-08-24 22:57:56.92 2011.6465 27.722769 58.609001    1.208        0.799   9999.000
2011-08-24 22:57:56.97 2011.6465 27.726597 58.607292    1.208        0.762   9999.000
2011-08-24 22:57:57.02 2011.6465 27.730423 58.605583    1.230        0.765   9999.000
2011-08-24 22:57:57.07 2011.6465 27.734249 58.603874    1.140        1.010   9999.000
2011-08-24 22:57:57.12 2011.6465 27.738075 58.602165    1.041        0.679   9999.000
2011-08-24 22:57:57.18 2011.6465 27.741901 58.600452    1.238        0.427   9999.000
2011-08-24 22:57:57.23 2011.6465 27.745728 58.598743    0.949        0.787   9999.000
2011-08-24 22:57:57.28 2011.6465 27.749552 58.597034    0.933        0.558   9999.000
2011-08-24 22:57:57.33 2011.6465 27.753376 58.595325    1.150        0.437   9999.000
2011-08-24 22:57:57.38 2011.6465 27.757200 58.593616    0.855        0.657   9999.000
2011-08-24 22:57:57.43 2011.6465 27.761024 58.591904    0.975        0.721   9999.000
2011-08-24 22:57:57.48 2011.6465 27.764849 58.590195    0.994        0.750   9999.000
2011-08-24 22:57:57.53 2011.6465 27.768671 58.588482 9999.000     9999.000   9999.000
2011-08-24 22:57:57.58 2011.6465 27.772493 58.586773 9999.000     9999.000   9999.000
