Date       Time        Year        Longitude Latitude  swh_20hz_ku  swh_20hz_c swh_2
2011-07-16 07:03:41.28 2011.5378 27.357122 58.781010    0.000        0.345   9999.000
2011-07-16 07:03:41.33 2011.5378 27.360989 58.779312    0.000       -0.016   9999.000
2011-07-16 07:03:41.38 2011.5378 27.364857 58.777615    0.000        0.028   9999.000
2011-07-16 07:03:41.43 2011.5378 27.368721 58.775917    0.000       -0.016   9999.000
2011-07-16 07:03:41.48 2011.5378 27.372587 58.774220    0.028       -0.016   9999.000
2011-07-16 07:03:41.53 2011.5378 27.376451 58.772522    0.000        0.112   9999.000
2011-07-16 07:03:41.58 2011.5378 27.380318 58.770824    0.066       -0.016   9999.000
2011-07-16 07:03:41.63 2011.5378 27.384180 58.769131    0.000        0.053   9999.000
2011-07-16 07:03:41.68 2011.5378 27.388044 58.767429    0.045       -0.016   9999.000
2011-07-16 07:03:41.73 2011.5378 27.391909 58.765736    0.054        0.158   9999.000
2011-07-16 07:03:41.79 2011.5378 27.395771 58.764034    0.075       -0.016   9999.000
2011-07-16 07:03:41.84 2011.5378 27.399633 58.762337    0.000        0.296   9999.000
2011-07-16 07:03:41.89 2011.5378 27.403496 58.760639    0.000       -0.016   9999.000
2011-07-16 07:03:41.94 2011.5378 27.407358 58.758942    0.005       -0.016   9999.000
2011-07-16 07:03:41.99 2011.5378 27.411221 58.757244    0.010       -0.016   9999.000
2011-07-16 07:03:42.04 2011.5378 27.415081 58.755547    0.081       -0.016   9999.000
2011-07-16 07:03:42.09 2011.5378 27.418941 58.753845    0.000        0.036   9999.000
2011-07-16 07:03:42.14 2011.5378 27.422802 58.752148    0.000       -0.016   9999.000
2011-07-16 07:03:42.19 2011.5378 27.426662 58.750450    0.116        0.114   9999.000
2011-07-16 07:03:42.24 2011.5378 27.430521 58.748749    0.118       -0.018   9999.000
2011-07-16 07:03:42.30 2011.5378 27.434380 58.747051    0.000       -0.018   9999.000
2011-07-16 07:03:42.35 2011.5378 27.438238 58.745354    0.000        0.102   9999.000
2011-07-16 07:03:42.40 2011.5378 27.442097 58.743652    0.035       -0.018   9999.000
2011-07-16 07:03:42.45 2011.5378 27.445955 58.741955    0.000        0.108   9999.000
2011-07-16 07:03:42.50 2011.5378 27.449814 58.740253    0.000       -0.018   9999.000
2011-07-16 07:03:42.55 2011.5378 27.453671 58.738552    0.000       -0.018   9999.000
2011-07-16 07:03:42.60 2011.5378 27.457525 58.736855    0.023        0.481   9999.000
2011-07-16 07:03:42.65 2011.5378 27.461384 58.735153    0.023        0.259   9999.000
2011-07-16 07:03:42.70 2011.5378 27.465239 58.733456    0.046       -0.018   9999.000
2011-07-16 07:03:42.75 2011.5378 27.469093 58.731754    0.000       -0.018   9999.000
2011-07-16 07:03:42.81 2011.5378 27.472948 58.730053    0.000        0.056   9999.000
2011-07-16 07:03:42.86 2011.5378 27.476805 58.728355    0.000        0.041   9999.000
2011-07-16 07:03:42.91 2011.5378 27.480658 58.726654    0.113        0.203   9999.000
2011-07-16 07:03:42.96 2011.5378 27.484512 58.724953    0.171       -0.018   9999.000
2011-07-16 07:03:43.01 2011.5378 27.488365 58.723251    0.081       -0.018   9999.000
2011-07-16 07:03:43.06 2011.5378 27.492218 58.721550    0.000        0.136   9999.000
2011-07-16 07:03:43.11 2011.5378 27.496073 58.719849    0.000       -0.018   9999.000
2011-07-16 07:03:43.16 2011.5378 27.499924 58.718147    0.000       -0.018   9999.000
2011-07-16 07:03:43.21 2011.5378 27.503777 58.716446    0.000        0.153   9999.000
2011-07-16 07:03:43.26 2011.5378 27.507627 58.714745    0.038        0.043   9999.000
2011-07-16 07:03:43.31 2011.5378 27.511478 58.713043    0.069        0.100   9999.000
2011-07-16 07:03:43.37 2011.5378 27.515329 58.711342    0.119        0.066   9999.000
2011-07-16 07:03:43.42 2011.5378 27.519180 58.709641    0.000        0.038   9999.000
2011-07-16 07:03:43.47 2011.5378 27.523029 58.707939    0.000       -0.015   9999.000
2011-07-16 07:03:43.52 2011.5378 27.526878 58.706234    0.000        0.047   9999.000
2011-07-16 07:03:43.57 2011.5378 27.530729 58.704533    0.000        0.088   9999.000
2011-07-16 07:03:43.62 2011.5378 27.534576 58.702831    0.000        0.183   9999.000
2011-07-16 07:03:43.67 2011.5378 27.538425 58.701130    0.000        0.023   9999.000
2011-07-16 07:03:43.72 2011.5378 27.542274 58.699425    0.026        0.207   9999.000
2011-07-16 07:03:43.77 2011.5378 27.546122 58.697723    0.155       -0.015   9999.000
2011-07-16 07:03:43.82 2011.5378 27.549969 58.696018    0.054       -0.015   9999.000
2011-07-16 07:03:43.88 2011.5378 27.553816 58.694317    0.000       -0.015   9999.000
2011-07-16 07:03:43.93 2011.5378 27.557661 58.692616    0.000        0.508   9999.000
2011-07-16 07:03:43.98 2011.5378 27.561508 58.690910    0.000        0.303   9999.000
2011-07-16 07:03:44.03 2011.5378 27.565353 58.689205    0.000        0.081   9999.000
2011-07-16 07:03:44.08 2011.5378 27.569199 58.687504    0.000       -0.015   9999.000
2011-07-16 07:03:44.13 2011.5378 27.573044 58.685799    0.000        0.053   9999.000
2011-07-16 07:03:44.18 2011.5378 27.576887 58.684097    0.072       -0.015   9999.000
2011-07-16 07:03:44.23 2011.5378 27.580732 58.682392    0.130        0.059   9999.000
2011-07-16 07:03:44.28 2011.5378 27.584576 58.680687    0.058        0.000   9999.000
2011-07-16 07:03:44.33 2011.5378 27.588419 58.678986    0.000        0.000   9999.000
2011-07-16 07:03:44.39 2011.5378 27.592262 58.677280    0.000        0.000   9999.000
2011-07-16 07:03:44.44 2011.5378 27.596104 58.675575    0.000        0.140   9999.000
2011-07-16 07:03:44.49 2011.5378 27.599945 58.673870    0.000        0.071   9999.000
2011-07-16 07:03:44.54 2011.5378 27.603788 58.672165    0.000        0.000   9999.000
2011-07-16 07:03:44.59 2011.5378 27.607630 58.670460    0.000        0.000   9999.000
2011-07-16 07:03:44.64 2011.5378 27.611469 58.668755    0.028        0.000   9999.000
2011-07-16 07:03:44.69 2011.5378 27.615311 58.667049    0.105        0.223   9999.000
2011-07-16 07:03:44.74 2011.5378 27.619150 58.665344    0.000        0.000   9999.000
2011-07-16 07:03:44.79 2011.5378 27.622990 58.663639    0.000        0.000   9999.000
2011-07-16 07:03:44.84 2011.5378 27.626829 58.661934    0.000        0.139   9999.000
2011-07-16 07:03:44.90 2011.5378 27.630669 58.660229    0.000        0.000   9999.000
2011-07-16 07:03:44.95 2011.5378 27.634506 58.658524    0.000        0.086   9999.000
2011-07-16 07:03:45.00 2011.5378 27.638346 58.656818    0.000        0.000   9999.000
2011-07-16 07:03:45.05 2011.5378 27.642183 58.655113    0.047        0.000   9999.000
2011-07-16 07:03:45.10 2011.5378 27.646019 58.653404    0.133        0.000   9999.000
2011-07-16 07:03:45.15 2011.5378 27.649857 58.651699    0.018        0.134   9999.000
2011-07-16 07:03:45.20 2011.5378 27.653694 58.649994    0.000        0.000   9999.000
2011-07-16 07:03:45.25 2011.5378 27.657530 58.648289    0.000        0.149   9999.000
2011-07-16 07:03:45.30 2011.5378 27.661366 58.646580    0.000        0.000   9999.000
2011-07-16 07:03:45.35 2011.5378 27.665201 58.644875    0.044        0.000   9999.000
2011-07-16 07:03:45.40 2011.5378 27.669037 58.643166    0.000        0.067   9999.000
2011-07-16 07:03:45.46 2011.5378 27.672871 58.641460    0.000        0.083   9999.000
2011-07-16 07:03:45.51 2011.5378 27.676704 58.639751    0.088        0.000   9999.000
2011-07-16 07:03:45.56 2011.5378 27.680538 58.638046    0.032        0.000   9999.000
2011-07-16 07:03:45.61 2011.5378 27.684372 58.636337    0.100        0.054   9999.000
2011-07-16 07:03:45.66 2011.5378 27.688206 58.634628    0.066        0.000   9999.000
2011-07-16 07:03:45.71 2011.5378 27.692038 58.632923    0.000        0.000   9999.000
2011-07-16 07:03:45.76 2011.5378 27.695869 58.631214    0.000        0.000   9999.000
2011-07-16 07:03:45.81 2011.5378 27.699701 58.629505    0.000        0.000   9999.000
2011-07-16 07:03:45.86 2011.5378 27.703533 58.627800    0.153        0.000   9999.000
2011-07-16 07:03:45.91 2011.5378 27.707363 58.626091    0.123        0.000   9999.000
2011-07-16 07:03:45.97 2011.5378 27.711193 58.624382    0.064        0.000   9999.000
2011-07-16 07:03:46.02 2011.5378 27.715025 58.622673    0.000        0.000   9999.000
2011-07-16 07:03:46.07 2011.5378 27.718853 58.620964    0.068        0.000   9999.000
2011-07-16 07:03:46.12 2011.5378 27.722685 58.619255    0.038        0.176   9999.000
2011-07-16 07:03:46.17 2011.5378 27.726513 58.617546    0.035        0.000   9999.000
2011-07-16 07:03:46.22 2011.5378 27.730343 58.615837    0.061        0.000   9999.000
2011-07-16 07:03:46.27 2011.5378 27.734169 58.614128    0.000        0.138   9999.000
2011-07-16 07:03:46.32 2011.5378 27.737997 58.612419 9999.000     9999.000   9999.000
2011-07-16 07:03:46.37 2011.5378 27.741825 58.610710 9999.000     9999.000   9999.000
2011-07-16 07:03:46.42 2011.5378 27.745651 58.609001 9999.000     9999.000   9999.000
2011-07-16 07:03:46.48 2011.5378 27.749479 58.607292 9999.000     9999.000   9999.000
2011-07-16 07:03:46.53 2011.5378 27.753305 58.605583 9999.000     9999.000   9999.000
2011-07-16 07:03:46.58 2011.5378 27.757132 58.603874 9999.000     9999.000   9999.000
2011-07-16 07:03:46.63 2011.5378 27.760956 58.602161 9999.000     9999.000   9999.000
2011-07-16 07:03:46.68 2011.5378 27.764782 58.600452 9999.000     9999.000   9999.000
2011-07-16 07:03:46.73 2011.5378 27.768606 58.598743 9999.000     9999.000   9999.000
2011-07-16 07:03:46.78 2011.5378 27.772430 58.597034 9999.000     9999.000   9999.000
